0,0,0,12
1,0.074908,0.08554,12
2,0.2298,0.36329,9
3,0.34913,0.2462,3
4,0.55545,0.74995,12
5,0.97123,1.3417,12
6,1.497,2.0987,12
7,1.8914,3.2898,9
8,1.5315,2.1849,6
9,3.8035,4.4108,9
10,3.7344,5.3134,12
11,4.6919,6.661,12
12,5.0943,8.9695,9
13,8.3306,10.678,9
14,3.3607,5.8771,8
15,12.515,13.379,7
16,10.193,14.304,10
17,11.8,18.12,7
18,16.533,19.368,7
19,14.589,19.222,9
20,7.7142,11.478,6
21,4.0801,3.8847,4
22,1.8827,2.2134,5
23,3.4848,5.6321,3
24,4.0215,4.5048,5
25,5.4363,4.941,4
26,5.7207,5.4486,4
27,3.7779,3.9663,3
28,6.6098,9.3359,2
29,6.4065,6.0323,4
30,7.7324,7.1421,3
31,12.014,3.1981,2
32,10.503,0,1
33,14.252,0,1
34,12.709,1.8554,2
35,12.744,1.15,2
36,12.743,0.64615,2
37,13.035,0,1
38,12.925,0,1
39,13.557,0,1
40,NaN,NaN,NaN
41,NaN,NaN,NaN
42,NaN,NaN,NaN
43,NaN,NaN,NaN
44,NaN,NaN,NaN
45,NaN,NaN,NaN
46,NaN,NaN,NaN
47,NaN,NaN,NaN
48,NaN,NaN,NaN
49,NaN,NaN,NaN
50,NaN,NaN,NaN
51,NaN,NaN,NaN
52,NaN,NaN,NaN
53,NaN,NaN,NaN
54,NaN,NaN,NaN
55,NaN,NaN,NaN
56,NaN,NaN,NaN
57,NaN,NaN,NaN
58,NaN,NaN,NaN
59,NaN,NaN,NaN
60,NaN,NaN,NaN
61,NaN,NaN,NaN
62,NaN,NaN,NaN
63,NaN,NaN,NaN
64,NaN,NaN,NaN
65,NaN,NaN,NaN
66,NaN,NaN,NaN
67,NaN,NaN,NaN
68,NaN,NaN,NaN
69,NaN,NaN,NaN
70,NaN,NaN,NaN
71,NaN,NaN,NaN
72,NaN,NaN,NaN
73,NaN,NaN,NaN
74,NaN,NaN,NaN
75,NaN,NaN,NaN
76,NaN,NaN,NaN
77,NaN,NaN,NaN
78,NaN,NaN,NaN
79,NaN,NaN,NaN
80,NaN,NaN,NaN
81,NaN,NaN,NaN
82,NaN,NaN,NaN
83,NaN,NaN,NaN
84,NaN,NaN,NaN
85,NaN,NaN,NaN
86,NaN,NaN,NaN
87,NaN,NaN,NaN
88,NaN,NaN,NaN
89,NaN,NaN,NaN
90,NaN,NaN,NaN
91,NaN,NaN,NaN
92,NaN,NaN,NaN
93,NaN,NaN,NaN
94,NaN,NaN,NaN
95,NaN,NaN,NaN
96,NaN,NaN,NaN
97,NaN,NaN,NaN
98,NaN,NaN,NaN
99,NaN,NaN,NaN
100,NaN,NaN,NaN
