0,0,0,12
1,0.10412,0.097278,12
2,0.36184,0.34604,12
3,NaN,NaN,NaN
4,0.74519,0.71557,12
5,1.2369,1.1958,12
6,1.8416,1.7953,12
7,2.5501,2.5206,12
8,3.7173,3.7811,6
9,3.89,4.0651,12
10,3.7869,4.0844,6
11,5.3151,5.4955,12
12,6.4001,6.701,12
13,3.9885,6.7892,4
14,4.7203,5.9984,8
15,6.8811,6.7687,6
16,13.853,2.981,3
17,9.4609,7.5438,5
18,NaN,NaN,NaN
19,15.296,2.7374,3
20,15.656,2.6426,3
21,15.841,3.0007,3
22,15.614,4.0661,3
23,19.12,2.6083,2
24,NaN,NaN,NaN
25,21.24,3.4646,2
26,22.723,3.799,2
27,21.356,0,1
28,23.299,0,1
29,NaN,NaN,NaN
30,NaN,NaN,NaN
31,NaN,NaN,NaN
32,NaN,NaN,NaN
33,NaN,NaN,NaN
34,NaN,NaN,NaN
35,NaN,NaN,NaN
36,NaN,NaN,NaN
37,NaN,NaN,NaN
38,NaN,NaN,NaN
39,NaN,NaN,NaN
40,NaN,NaN,NaN
41,NaN,NaN,NaN
42,NaN,NaN,NaN
43,NaN,NaN,NaN
44,NaN,NaN,NaN
45,NaN,NaN,NaN
46,NaN,NaN,NaN
47,NaN,NaN,NaN
48,NaN,NaN,NaN
49,NaN,NaN,NaN
50,NaN,NaN,NaN
51,NaN,NaN,NaN
52,NaN,NaN,NaN
53,NaN,NaN,NaN
54,NaN,NaN,NaN
55,NaN,NaN,NaN
56,NaN,NaN,NaN
57,NaN,NaN,NaN
58,NaN,NaN,NaN
59,NaN,NaN,NaN
60,NaN,NaN,NaN
61,NaN,NaN,NaN
62,NaN,NaN,NaN
63,NaN,NaN,NaN
64,NaN,NaN,NaN
65,NaN,NaN,NaN
66,NaN,NaN,NaN
67,NaN,NaN,NaN
68,NaN,NaN,NaN
69,NaN,NaN,NaN
70,NaN,NaN,NaN
71,NaN,NaN,NaN
72,NaN,NaN,NaN
73,NaN,NaN,NaN
74,NaN,NaN,NaN
75,NaN,NaN,NaN
76,NaN,NaN,NaN
77,NaN,NaN,NaN
78,NaN,NaN,NaN
79,NaN,NaN,NaN
80,NaN,NaN,NaN
81,NaN,NaN,NaN
82,NaN,NaN,NaN
83,NaN,NaN,NaN
84,NaN,NaN,NaN
85,NaN,NaN,NaN
86,NaN,NaN,NaN
87,NaN,NaN,NaN
88,NaN,NaN,NaN
89,NaN,NaN,NaN
90,NaN,NaN,NaN
91,NaN,NaN,NaN
92,NaN,NaN,NaN
93,NaN,NaN,NaN
94,NaN,NaN,NaN
95,NaN,NaN,NaN
96,NaN,NaN,NaN
97,NaN,NaN,NaN
98,NaN,NaN,NaN
99,NaN,NaN,NaN
100,NaN,NaN,NaN
