0,0,0,12
1,0.12209,0.096905,12
2,0.23594,0.19387,12
3,0.23964,0.21638,9
4,0.95522,0.46833,3
5,0.64101,0.711,12
6,0.91239,1.1024,12
7,1.2415,1.5434,12
8,1.6055,2.0763,12
9,0.85357,1.0165,9
10,2.1595,2.6562,12
11,2.6204,3.4067,11
12,3.116,4.1688,11
13,9.4111,5.7329,3
14,4.2448,5.6771,10
15,1.5343,1.6282,7
16,2.9806,2.9949,9
17,3.3639,3.3131,9
18,3.739,3.6314,8
19,4.3495,4.7083,7
20,4.9062,5.778,5
21,NaN,NaN,NaN
22,5.5257,6.6212,5
23,7.6292,7.6908,4
24,8.4008,8.8936,4
25,10.535,12.448,3
26,11.842,13.938,3
27,4.2711,0.25983,2
28,14.357,16.46,3
29,5.2573,0.054036,2
30,NaN,NaN,NaN
31,5.7457,0.15902,2
32,6.2871,0.11299,2
33,NaN,NaN,NaN
34,NaN,NaN,NaN
35,NaN,NaN,NaN
36,NaN,NaN,NaN
37,NaN,NaN,NaN
38,NaN,NaN,NaN
39,NaN,NaN,NaN
40,NaN,NaN,NaN
41,NaN,NaN,NaN
42,NaN,NaN,NaN
43,NaN,NaN,NaN
44,NaN,NaN,NaN
45,NaN,NaN,NaN
46,NaN,NaN,NaN
47,NaN,NaN,NaN
48,NaN,NaN,NaN
49,NaN,NaN,NaN
50,NaN,NaN,NaN
51,NaN,NaN,NaN
52,NaN,NaN,NaN
53,NaN,NaN,NaN
54,NaN,NaN,NaN
55,NaN,NaN,NaN
56,NaN,NaN,NaN
57,NaN,NaN,NaN
58,NaN,NaN,NaN
59,NaN,NaN,NaN
60,NaN,NaN,NaN
61,NaN,NaN,NaN
62,NaN,NaN,NaN
63,NaN,NaN,NaN
64,NaN,NaN,NaN
65,NaN,NaN,NaN
66,NaN,NaN,NaN
67,NaN,NaN,NaN
68,NaN,NaN,NaN
69,NaN,NaN,NaN
70,NaN,NaN,NaN
71,NaN,NaN,NaN
72,NaN,NaN,NaN
73,NaN,NaN,NaN
74,NaN,NaN,NaN
75,NaN,NaN,NaN
76,NaN,NaN,NaN
77,NaN,NaN,NaN
78,NaN,NaN,NaN
79,NaN,NaN,NaN
80,NaN,NaN,NaN
81,NaN,NaN,NaN
82,NaN,NaN,NaN
83,NaN,NaN,NaN
84,NaN,NaN,NaN
85,NaN,NaN,NaN
86,NaN,NaN,NaN
87,NaN,NaN,NaN
88,NaN,NaN,NaN
89,NaN,NaN,NaN
90,NaN,NaN,NaN
91,NaN,NaN,NaN
92,NaN,NaN,NaN
93,NaN,NaN,NaN
94,NaN,NaN,NaN
95,NaN,NaN,NaN
96,NaN,NaN,NaN
97,NaN,NaN,NaN
98,NaN,NaN,NaN
99,NaN,NaN,NaN
100,NaN,NaN,NaN
