0,0,0,0,0,0,0,0,0,0,0,0
0.0247539741039269,0.0109020154931978,0.0263228082888208,0.216227591177408,0.10536376392575,0.187818263140996,0.11604458600107,0.0192300549497769,0.0977364394963548,0.056386470557638,0.0322600840528233,0.147137454369309
0.0467315674344493,0.0192997443029198,0.0645656171236655,0.755308341740621,0.397930718667084,0.633012658341638,0.405010000376973,0.0198093159795081,0.319442146122241,0.112990676674218,0.0603889698239648,0.423009816999163
0.0635923806199025,0.0252848954887737,0.113764874571887,1.63296933366291,0.849907917887281,1.28209813719531,0.856082623569768,0.0310929192080646,0.686707449803874,0.127442782372935,0.0828923454158469,0.809726926008178
0.0832437995885016,0.0261704540898329,0.176125284913656,2.95820412940364,1.40941708631998,2.14621901667231,1.5261341857218,0.0372363725638709,1.21458406382231,0.129735258664438,0.128866514712465,1.25795595652066
0.0897367803215625,0.030036108183079,0.274408830768523,4.52696971202573,2.13690256169276,2.99188276945121,2.41084116131624,0.0517560338113801,1.81756886003483,0.166265166861919,0.182329101004474,1.83937565021307
0.0861102314563393,0.0415884269418203,0.413195480495243,6.30113707542925,2.83109197076778,3.94140558596544,3.51056955007723,0.0494152668624409,2.44484927679612,0.21613895504862,0.232333443842403,2.62838972251637
0.0950443886000061,0.0446518575542187,0.541795864029509,8.37880540246636,3.47164183327866,5.1111031388998,4.66794730074222,0.0619398870713186,3.42075136516582,0.224616226077032,0.264889363095533,3.4457254654822
0.10551952170051,0.0483472607875019,0.676878672616618,10.3224339472948,4.2647428191905,6.70005211207017,5.70610785766961,0.0432586437023976,4.53914839015073,0.220021144973499,0.324619498987654,4.5481393967356
0.12681066202634,0.0561988773797903,0.769109806530114,12.3098613887804,5.17888969574027,9.06632655090254,6.79953787231684,0.0471729360951852,5.49974172965996,0.244597805691626,0.403700537235752,5.55401504854929
0.150391478245501,0.0709418841995129,0.937156627700684,14.1874617767725,6.09726170401164,NaN,7.82579824114675,0.045778159141237,6.40797378116506,0.297857173160047,0.463056014226743,6.88412560754299
0.148740776855666,0.0780227435741595,1.14270586952486,16.5091534555572,NaN,NaN,8.97477649428592,0.0499036457399482,7.98301718467594,0.369931523037878,0.53201665875634,8.6295386216722
0.139374069035396,0.0801805323641652,1.2006885737763,20.2874845188005,NaN,NaN,10.1615349628874,0.0375642891735075,NaN,0.433549658256675,0.61963415397525,9.45172033860388
0.130959509012687,0.0818023662130367,0.95166510891555,NaN,NaN,NaN,NaN,NaN,NaN,0.469083848676526,0.777036636292595,10.6283703155701
0.108069032171758,0.0898370522581987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.486527653187234,0.901886510885922,NaN
0.115358426509635,0.104505784961993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.494726338666397,0.916182025424503,NaN
0.15700561775862,0.130791949270573,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.526587688477132,1.02636147235708,NaN
0.218096183329906,0.15482279713657,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.520329673397053,NaN,NaN
0.286514242013994,0.164250001131978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.511453033398932,NaN,NaN
0.352138398123668,0.184141479485207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.480797098385259,NaN,NaN
0.30922197404393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.513714054240659,NaN,NaN
0.220185221516434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
