0,0,0,12
1,0.21157,0.13416,12
2,0.65565,0.65057,9
3,0.54418,0.19735,3
4,1.2795,1.2919,12
5,2.1687,2.3006,12
6,3.2988,3.5954,12
7,4.8942,5.9545,9
8,2.1842,2.5166,6
9,8.1911,7.1927,9
10,7.9804,9.1124,12
11,9.9691,11.516,12
12,12.764,16.568,9
13,16.885,19.493,9
14,6.3125,6.7381,8
15,27.125,22.002,7
16,22.268,25.934,10
17,29.75,35.065,7
18,37.003,37.457,7
19,34.494,38.892,9
20,13.673,13.064,6
21,29.686,22.873,4
22,19.161,27.838,5
23,36.35,36.617,3
24,29.665,31.19,5
25,18.704,18.074,4
26,41.539,32.673,4
27,42.832,43.376,3
28,73.412,36.465,2
29,48.402,42.023,4
30,66.61,47.536,3
31,41.398,13.145,2
32,33.999,0,1
33,50.374,0,1
34,43.831,9.6035,2
35,44.217,8.1275,2
36,43.59,7.969,2
37,43.813,0,1
38,49.225,0,1
39,48.357,0,1
40,NaN,NaN,NaN
41,NaN,NaN,NaN
42,NaN,NaN,NaN
43,NaN,NaN,NaN
44,NaN,NaN,NaN
45,NaN,NaN,NaN
46,NaN,NaN,NaN
47,NaN,NaN,NaN
48,NaN,NaN,NaN
49,NaN,NaN,NaN
50,NaN,NaN,NaN
51,NaN,NaN,NaN
52,NaN,NaN,NaN
53,NaN,NaN,NaN
54,NaN,NaN,NaN
55,NaN,NaN,NaN
56,NaN,NaN,NaN
57,NaN,NaN,NaN
58,NaN,NaN,NaN
59,NaN,NaN,NaN
60,NaN,NaN,NaN
61,NaN,NaN,NaN
62,NaN,NaN,NaN
63,NaN,NaN,NaN
64,NaN,NaN,NaN
65,NaN,NaN,NaN
66,NaN,NaN,NaN
67,NaN,NaN,NaN
68,NaN,NaN,NaN
69,NaN,NaN,NaN
70,NaN,NaN,NaN
71,NaN,NaN,NaN
72,NaN,NaN,NaN
73,NaN,NaN,NaN
74,NaN,NaN,NaN
75,NaN,NaN,NaN
76,NaN,NaN,NaN
77,NaN,NaN,NaN
78,NaN,NaN,NaN
79,NaN,NaN,NaN
80,NaN,NaN,NaN
81,NaN,NaN,NaN
82,NaN,NaN,NaN
83,NaN,NaN,NaN
84,NaN,NaN,NaN
85,NaN,NaN,NaN
86,NaN,NaN,NaN
87,NaN,NaN,NaN
88,NaN,NaN,NaN
89,NaN,NaN,NaN
90,NaN,NaN,NaN
91,NaN,NaN,NaN
92,NaN,NaN,NaN
93,NaN,NaN,NaN
94,NaN,NaN,NaN
95,NaN,NaN,NaN
96,NaN,NaN,NaN
97,NaN,NaN,NaN
98,NaN,NaN,NaN
99,NaN,NaN,NaN
100,NaN,NaN,NaN
