0,0,0,12
1,0.077151,0.10243,12
2,0.054526,0.04018,9
3,0.61687,0.16324,3
4,0.31365,0.46502,12
5,0.45024,0.69183,12
6,0.17014,0.11656,9
7,0.63412,0.88442,12
8,1.221,1.4404,6
9,1.1424,1.4309,9
10,0.34351,0.26132,9
11,1.0915,1.4877,12
12,1.2428,1.7553,12
13,2.2727,2.7818,6
14,0.52823,0.39362,9
15,2.1302,2.797,9
16,2.0802,3.1503,11
17,2.4765,3.8201,11
18,0.64705,0.51998,3
19,2.948,4.5367,11
20,3.4637,5.3384,11
21,5.9801,7.6161,7
22,1.3573,1.4374,7
23,8.5687,10.61,5
24,7.4456,11.311,8
25,9.6844,16.038,8
26,2.2429,3.2261,4
27,11.75,16.07,2
28,9.0316,14.153,3
29,7.7548,13.943,4
30,0.80495,0.91789,3
31,8.9423,16.275,4
32,13.587,22.925,3
33,48.442,0,1
34,0.40452,0.39002,2
35,20.082,33.971,3
36,23.821,40.278,3
37,27.537,46.48,3
38,0.14798,0,1
39,1.586,0,1
40,0.16259,0,1
41,0.17893,0,1
42,0.19144,0,1
43,0.20636,0,1
44,0.21267,0,1
45,NaN,NaN,NaN
46,0.22094,0,1
47,0.23728,0,1
48,0.25982,0,1
49,0.22687,0,1
50,0.19454,0,1
51,NaN,NaN,NaN
52,NaN,NaN,NaN
53,NaN,NaN,NaN
54,NaN,NaN,NaN
55,NaN,NaN,NaN
56,NaN,NaN,NaN
57,NaN,NaN,NaN
58,NaN,NaN,NaN
59,NaN,NaN,NaN
60,NaN,NaN,NaN
61,NaN,NaN,NaN
62,NaN,NaN,NaN
63,NaN,NaN,NaN
64,NaN,NaN,NaN
65,NaN,NaN,NaN
66,NaN,NaN,NaN
67,NaN,NaN,NaN
68,NaN,NaN,NaN
69,NaN,NaN,NaN
70,NaN,NaN,NaN
71,NaN,NaN,NaN
72,NaN,NaN,NaN
73,NaN,NaN,NaN
74,NaN,NaN,NaN
75,NaN,NaN,NaN
76,NaN,NaN,NaN
77,NaN,NaN,NaN
78,NaN,NaN,NaN
79,NaN,NaN,NaN
80,NaN,NaN,NaN
81,NaN,NaN,NaN
82,NaN,NaN,NaN
83,NaN,NaN,NaN
84,NaN,NaN,NaN
85,NaN,NaN,NaN
86,NaN,NaN,NaN
87,NaN,NaN,NaN
88,NaN,NaN,NaN
89,NaN,NaN,NaN
90,NaN,NaN,NaN
91,NaN,NaN,NaN
92,NaN,NaN,NaN
93,NaN,NaN,NaN
94,NaN,NaN,NaN
95,NaN,NaN,NaN
96,NaN,NaN,NaN
97,NaN,NaN,NaN
98,NaN,NaN,NaN
99,NaN,NaN,NaN
100,NaN,NaN,NaN
