0,0,0,12
1,0.22967,0.10897,12
2,0.53741,0.33942,12
3,NaN,NaN,NaN
4,1.0075,0.73993,12
5,1.5991,1.2337,12
6,2.36,1.9156,12
7,3.2492,2.7614,12
8,4.2417,4.5212,6
9,4.7775,4.4684,12
10,5.31,3.8831,6
11,6.6978,5.9394,12
12,7.8028,7.2914,12
13,4.3938,6.8864,4
14,6.3134,6.5325,8
15,8.3263,7.8367,6
16,15.851,6.8972,3
17,11.12,9.8512,5
18,NaN,NaN,NaN
19,17.985,7.6649,3
20,18.865,7.7367,3
21,19.161,8.0455,3
22,19.194,9.0044,3
23,24.325,11.471,2
24,NaN,NaN,NaN
25,27.261,12.696,2
26,28.034,12.08,2
27,21.401,0,1
28,23.232,0,1
29,NaN,NaN,NaN
30,NaN,NaN,NaN
31,NaN,NaN,NaN
32,NaN,NaN,NaN
33,NaN,NaN,NaN
34,NaN,NaN,NaN
35,NaN,NaN,NaN
36,NaN,NaN,NaN
37,NaN,NaN,NaN
38,NaN,NaN,NaN
39,NaN,NaN,NaN
40,NaN,NaN,NaN
41,NaN,NaN,NaN
42,NaN,NaN,NaN
43,NaN,NaN,NaN
44,NaN,NaN,NaN
45,NaN,NaN,NaN
46,NaN,NaN,NaN
47,NaN,NaN,NaN
48,NaN,NaN,NaN
49,NaN,NaN,NaN
50,NaN,NaN,NaN
51,NaN,NaN,NaN
52,NaN,NaN,NaN
53,NaN,NaN,NaN
54,NaN,NaN,NaN
55,NaN,NaN,NaN
56,NaN,NaN,NaN
57,NaN,NaN,NaN
58,NaN,NaN,NaN
59,NaN,NaN,NaN
60,NaN,NaN,NaN
61,NaN,NaN,NaN
62,NaN,NaN,NaN
63,NaN,NaN,NaN
64,NaN,NaN,NaN
65,NaN,NaN,NaN
66,NaN,NaN,NaN
67,NaN,NaN,NaN
68,NaN,NaN,NaN
69,NaN,NaN,NaN
70,NaN,NaN,NaN
71,NaN,NaN,NaN
72,NaN,NaN,NaN
73,NaN,NaN,NaN
74,NaN,NaN,NaN
75,NaN,NaN,NaN
76,NaN,NaN,NaN
77,NaN,NaN,NaN
78,NaN,NaN,NaN
79,NaN,NaN,NaN
80,NaN,NaN,NaN
81,NaN,NaN,NaN
82,NaN,NaN,NaN
83,NaN,NaN,NaN
84,NaN,NaN,NaN
85,NaN,NaN,NaN
86,NaN,NaN,NaN
87,NaN,NaN,NaN
88,NaN,NaN,NaN
89,NaN,NaN,NaN
90,NaN,NaN,NaN
91,NaN,NaN,NaN
92,NaN,NaN,NaN
93,NaN,NaN,NaN
94,NaN,NaN,NaN
95,NaN,NaN,NaN
96,NaN,NaN,NaN
97,NaN,NaN,NaN
98,NaN,NaN,NaN
99,NaN,NaN,NaN
100,NaN,NaN,NaN
