0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0115809443751584,0.0530066879515883,0.0493447548468593,0.0838999349997935,0.0744326396326882,0.0273871224368065,0.159496226457891,0.139745731149619,0.0624135469467067,0.0598568824271449,0.0797114910014627,0.0561997968232256,0.210395482217677,0.263648242305592,0.200148762057162,0.0101275845351338,0.0143120157518093,0.0157388639328213,0.0252527590043842,0.0204128590785897,0.0111961364784277,0.130067618214728,0.150537573559508,0.197542445880426,0.0257576166489395,0.0237175625575073,0.0377972827493169,0.0127037535839829,0.0102048159378579,0.00353419716480731,0.00631782715700096,0.0101505930648883,0.0046574152464601,0.00687255082391185,0.00845019203013956,0.0013818883336148
0.0230812729397508,0.105639542664539,0.147524544155714,0.288296988897889,0.243236620555282,0.0573139640572359,0.477550604753798,0.469789038319756,0.190351588206219,0.152756302458803,0.219253761013598,0.14801696153339,0.67967580797539,0.89361651117927,0.674716438728115,0.0238481407052838,0.0360641067335841,0.0319943768441681,0.0759386806924824,0.054101944716145,0.0328715633671562,0.497289961826344,0.592809737214725,0.749132063332852,0.0697877031527314,0.0524806017792311,0.0967066882638259,0.0321957284293812,0.0210090345880148,0.00692712466032241,0.0138378276528968,0.0148065625607467,0.0107016301806199,0.0206984259836047,0.0136821485297058,0.00218905518423996
0.0389018724729775,0.166900479750716,0.294879003981594,0.594582838284565,0.496312135445899,0.0902123923624579,0.903521673497066,0.869772341278488,0.331061239923048,0.2426675859236,0.399311277176778,0.263400343064033,1.36449801728809,1.74444116567382,1.41739487692246,0.0392888369952355,0.0537657394226192,0.0583927886145858,0.160196846256055,0.0863121091217955,0.0619407648986864,1.06683676881799,1.33157703551258,1.55763848970897,0.131723935280293,0.0773600234120964,0.152793107747202,0.0583392699401552,0.0319083243070794,0.00986635337725614,0.0184127654466313,0.0158143033147207,0.0156588458775138,0.0353821666339297,0.0213736818016339,0.00233474008028854
0.0588266294231637,0.237238820730623,0.469497257939307,0.984672279252048,0.815240538746846,0.133264055362267,1.48138402419817,1.35939736596958,0.493455138032284,0.382081829372239,0.707388072826713,0.368936050943377,2.13464196171505,2.72073465733351,2.33836214062946,0.0580981554509142,0.0593065546135106,0.0858051163804719,0.253851137844946,0.121723237067604,0.0972830707927241,1.88066339469472,2.38216152617689,2.71037849904243,0.207319328166725,0.109803075493585,0.201746568311657,0.0936340239762558,0.0476243678447817,0.0146878502513864,0.0229596750106525,0.0180177521179938,0.0179729140171336,0.0512772187327224,0.0286664171126955,0.00330861099441529
0.0858994402422196,0.329179879668784,0.701686461352802,1.46220101124295,1.221126118999,0.180052223366405,2.23981488617697,1.88448224512614,0.646943197897962,0.556890007855365,0.97202409290923,0.466561536981367,2.96080506431603,3.82731255711096,3.44158255207781,0.0865061578633763,0.0716338017897224,0.11338898827841,0.394000157930747,0.145767269606217,0.120510004022183,2.94807867711754,3.81017360155829,4.17957511033611,0.301219730756519,0.144994472085803,0.278897351919737,0.133293029597707,0.0671569719703544,0.0193947954904473,0.0273161682842069,0.0170259772596139,0.0184338538427371,0.0668170541955161,0.0273487476586369,0.00400342244636257
0.112935757012082,0.372406203301552,0.954651921734472,2.00511412154179,1.69367169774101,0.237544491428705,3.18930469835027,2.33889754632858,0.859109632759472,0.66632577181813,1.16554581042141,0.553522749504859,3.77110335549092,5.13573057026182,4.75674963814447,0.112007941444265,0.0895305057072569,0.139412509419098,0.549697282962778,0.17824904849464,0.123497001607811,4.24381901871027,5.46853186406599,6.03265028720553,0.401488855502411,0.177217021746681,0.346468860757904,0.182495597541221,0.0903751951025728,0.0252552085627801,0.0346919529050696,0.0241178098070203,0.017306477097128,0.0842621251650303,0.0183157472491617,0.0045093436908326
0.140095867827535,0.429838721218462,1.32089247436608,2.598212395657,2.20718652804521,0.2965998378555,4.33885936567568,3.13215283032845,1.26692160674488,0.733040060546442,1.47882522835373,0.611368092083927,4.70300497119709,6.61413606295868,6.31084785325919,0.134451861431636,0.103035023320274,0.161771794780239,0.752579154837886,0.214904478376347,0.0928208275787985,5.72450934155417,7.22014858943727,8.29910789085002,0.512103637157111,0.220104134995664,0.407571365874094,0.239456865627383,0.115217410212429,0.0312128320900867,0.0441557581457656,0.0204308598791042,0.0154635870181724,0.103752244807757,0.0238852837286891,0.00321654025053157
0.17724314977512,0.486785824794865,1.62957192775097,3.26186139879054,2.74906870687644,0.359808830590873,5.64352103237841,4.43145737300728,1.76769602492151,0.739036803984888,1.64055235862704,0.540586771472819,5.77370882923839,8.35176908904165,8.14198519827715,0.166935899029621,0.0993140135424404,0.187492685684818,0.955320440050863,0.232684042869228,0.0600057085227575,7.30441394900631,9.25103887031273,10.8494811263247,0.627436791065102,0.279481540916612,0.486167578878541,0.302845467655708,0.144142885792394,0.0382418035393813,0.0485649502555856,0.00851802816095319,0.0166355952621787,0.125097831219359,0.018399889627146,0.0038699253187513
0.216643596532152,0.525018371161616,1.83269056134646,3.96010387359632,3.34999582363037,0.434314106394082,7.11584019994701,5.87104424336028,2.3433299188215,0.797727708443442,1.70083725579372,0.647029251979653,6.84110828580339,10.1991833658568,10.0616760626153,0.175053651212028,0.104558248149371,0.140025576082687,1.15412477165353,0.238803406909062,0.0288678427401692,9.10522884496926,11.504590044307,14.2278188409256,0.753854479065505,0.334634021749094,0.5700194467915,0.373935668610479,0.172273560806385,0.0422498027225448,0.0499631500293822,0.0137666411571089,0.020229048991045,0.148658113732507,0.0333530053872436,0.00481315726507558
